open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1723420800000,1.6282000,1.6706000,1.6227000,1.6601000,20358591.2,1723424399999,33541421.97280000,108671,10693018.3,17630161.30560000,0
1723424400000,1.6599000,1.6785000,1.6448000,1.6608000,10593705.0,1723427999999,17617633.85871000,64427,5453019.3,9072252.16032000,0
1723428000000,1.6608000,1.6704000,1.6454000,1.6656000,5993338.7,1723431599999,9926446.36969000,47488,3061971.2,5073844.43634000,0
1723431600000,1.6656000,1.6755000,1.6493000,1.6544000,6789875.3,1723435199999,11276921.69864000,46821,3329096.9,5532568.89689000,0
1723435200000,1.6543000,1.6683000,1.6506000,1.6526000,5076459.6,1723438799999,8414541.66405000,39166,2756435.0,4569400.42793000,0
1723438800000,1.6527000,1.6621000,1.6415000,1.6592000,5452931.4,1723442399999,9021970.50051000,38638,2555511.8,4230410.96535000,0
1723442400000,1.6592000,1.6621000,1.6379000,1.6460000,7392930.9,1723445999999,12175723.98293000,45971,3475097.1,5726410.23346000,0
1723446000000,1.6459000,1.7360000,1.6255000,1.7192000,39335919.1,1723449599999,66424778.82543000,172881,19982922.5,33738500.20662000,0
1723449600000,1.7191000,1.7580000,1.7049000,1.7086000,24719428.3,1723453199999,42820660.33375000,128928,11789105.4,20433893.79413000,0
1723453200000,1.7086000,1.7374000,1.7002000,1.7141000,14005116.9,1723456799999,24083270.64966000,79934,6961573.6,11974272.00130000,0
1723456800000,1.7141000,1.7468000,1.7045000,1.7424000,13812291.6,1723460399999,23902985.69856000,79662,7131665.6,12343486.65309000,0
1723460400000,1.7423000,1.8198000,1.7362000,1.8117000,33957047.3,1723463999999,60667974.46498000,178906,17032666.4,30411032.51388000,0
1723464000000,1.8116000,1.8134000,1.7721000,1.7988000,18093840.1,1723467599999,32448303.19663000,103650,8420023.0,15103949.69370000,0
1723467600000,1.7988000,1.8090000,1.7021000,1.7089000,31331612.3,1723471199999,54878002.86272000,151245,13348353.3,23372509.06716000,0
1723471200000,1.7091000,1.7915000,1.6862000,1.7811000,49084780.3,1723474799999,85554185.48070000,242792,25257730.4,44016269.64351000,0
1723474800000,1.7806000,1.8010000,1.7210000,1.7476000,31446325.6,1723478399999,55008380.33577000,164539,14969684.9,26182369.14725000,0
1723478400000,1.7475000,1.7625000,1.7265000,1.7391000,13696563.4,1723481999999,23887789.76486000,91524,6273256.9,10945724.71340000,0
1723482000000,1.7394000,1.7549000,1.7146000,1.7165000,8809805.1,1723485599999,15291018.39509000,61293,4174381.8,7250863.70366000,0
1723485600000,1.7168000,1.7314000,1.6776000,1.6798000,11727793.1,1723489199999,19994566.78288000,76031,5313242.4,9065682.82581000,0
1723489200000,1.6800000,1.7149000,1.6799000,1.6999000,9981912.4,1723492799999,16980349.89622000,64719,5376133.3,9142266.27834000,0
1723492800000,1.7000000,1.7215000,1.6875000,1.6915000,8388225.4,1723496399999,14316875.05306000,60532,4224070.3,7214078.92860000,0
1723496400000,1.6913000,1.7029000,1.6711000,1.6964000,8285555.4,1723499999999,13961644.28036000,57897,4235570.9,7140311.60574000,0
1723500000000,1.6965000,1.7119000,1.6882000,1.6987000,5549605.5,1723503599999,9437797.29140000,46434,2762801.3,4699607.25834000,0
1723503600000,1.6985000,1.7529000,1.6972000,1.7258000,12829564.9,1723507199999,22222899.85353000,80126,6449056.5,11166722.59796000,0
