open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1722902400000,1.2616000,1.3737000,1.2565000,1.3692000,39748337.7,1722905999999,53095508.03150000,200944,20648436.8,27544719.65096000,0
1722906000000,1.3692000,1.4077000,1.3541000,1.3671000,30984404.1,1722909599999,42705144.94783000,149426,15386581.9,21216274.55540000,0
1722909600000,1.3672000,1.3880000,1.3598000,1.3806000,14241560.8,1722913199999,19586349.41087000,77935,7116272.1,9791404.48390000,0
1722913200000,1.3805000,1.3885000,1.3681000,1.3722000,10716653.4,1722916799999,14767105.89878000,65646,5554446.3,7656274.08105000,0
1722916800000,1.3721000,1.4025000,1.3566000,1.3944000,16771825.7,1722920399999,23126621.68678000,85817,8202047.5,11316279.75605000,0
1722920400000,1.3942000,1.4437000,1.3846000,1.4426000,22050755.6,1722923999999,31123133.26286000,116544,11753584.4,16601980.99254000,0
1722924000000,1.4426000,1.4580000,1.3961000,1.4033000,28436216.2,1722927599999,40554265.67632000,151834,12804973.5,18275987.72781000,0
1722927600000,1.4032000,1.4376000,1.3944000,1.4275000,16349595.2,1722931199999,23097712.61191000,94254,8570459.9,12114547.43282000,0
1722931200000,1.4275000,1.4280000,1.3514000,1.3662000,27727260.1,1722934799999,38275777.99254000,132221,12313187.8,17000012.90796000,0
1722934800000,1.3664000,1.3900000,1.3508000,1.3844000,22263805.1,1722938399999,30461248.44938000,109620,10923520.6,14955748.28480000,0
1722938400000,1.3842000,1.3866000,1.3580000,1.3732000,14564969.7,1722941999999,20001220.60332000,76280,6907964.1,9488976.45509000,0
1722942000000,1.3734000,1.3944000,1.3633000,1.3777000,13447834.4,1722945599999,18509463.49906000,73423,6861209.6,9447446.03475000,0
1722945600000,1.3778000,1.4034000,1.3600000,1.3674000,17534342.5,1722949199999,24146007.10950000,96437,8693244.1,11977758.77321000,0
1722949200000,1.3675000,1.3932000,1.3468000,1.3702000,26444873.6,1722952799999,36161080.09181000,137568,12948105.3,17715397.99976000,0
1722952800000,1.3700000,1.4590000,1.3683000,1.4163000,45300454.9,1722956399999,64505592.12615000,229762,21895806.4,31189689.51006000,0
1722956400000,1.4164000,1.4356000,1.3972000,1.4256000,18126545.4,1722959999999,25655187.85247000,107846,9127436.1,12921218.39757000,0
1722960000000,1.4256000,1.4546000,1.4138000,1.4481000,20340441.6,1722963599999,29178301.49607000,119443,9867596.6,14162257.03904000,0
1722963600000,1.4481000,1.4595000,1.4172000,1.4180000,15453456.5,1722967199999,22216818.82775000,96738,7808164.4,11231271.51902000,0
1722967200000,1.4181000,1.4452000,1.4170000,1.4213000,10694567.4,1722970799999,15271917.18400000,67989,5588340.9,7980877.21095000,0
1722970800000,1.4213000,1.4324000,1.4000000,1.4172000,13444765.3,1722974399999,19046939.38770000,76582,6454684.7,9149817.19143000,0
1722974400000,1.4175000,1.4348000,1.4051000,1.4232000,12960816.9,1722977999999,18373947.58636000,75840,6595873.4,9352674.85026000,0
1722978000000,1.4231000,1.4439000,1.4120000,1.4378000,8885722.9,1722981599999,12692802.23997000,54929,4417649.0,6309662.53589000,0
1722981600000,1.4377000,1.4748000,1.4209000,1.4345000,21424330.0,1722985199999,30930257.75875000,121168,10868552.6,15694648.89761000,0
1722985200000,1.4345000,1.4369000,1.4076000,1.4154000,11272347.2,1722988799999,15979547.64943000,63864,5145590.4,7297020.05914000,0
