open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1709251200000,0.8307000,0.9050000,0.8146000,0.8582000,29768422.5,1709252099999,25786077.20512000,106514,14772571.9,12802566.15531000,0
1709252100000,0.8583000,0.8695000,0.8364000,0.8533000,11329248.9,1709252999999,9638391.34625000,45016,5755589.6,4898335.14998000,0
1709253000000,0.8533000,0.8800000,0.8484000,0.8732000,10612118.6,1709253899999,9155031.45630000,45550,5370888.7,4634260.57185000,0
1709253900000,0.8731000,0.9640000,0.8655000,0.9452000,17619272.6,1709254799999,16215422.44184000,80453,9544224.9,8770486.58110000,0
1709254800000,0.9452000,1.0210000,0.9189000,0.9255000,23516755.0,1709255699999,22613844.62027000,104455,11909148.2,11465839.42009000,0
1709255700000,0.9254000,0.9420000,0.9128000,0.9344000,8202889.1,1709256599999,7614837.64750000,45088,4038632.6,3752157.57347000,0
1709256600000,0.9348000,0.9605000,0.9250000,0.9493000,6532813.4,1709257499999,6170324.61052000,36322,3238384.5,3060694.51354000,0
1709257500000,0.9493000,0.9600000,0.9300000,0.9579000,6210161.0,1709258399999,5857636.46005000,33089,2641815.0,2493024.13556000,0
1709258400000,0.9578000,0.9586000,0.8860000,0.8919000,12065230.5,1709259299999,11068117.90774000,51142,4941759.5,4530077.08556000,0
1709259300000,0.8919000,0.9040000,0.8600000,0.8960000,14542301.2,1709260199999,12811575.09262000,50738,7383434.7,6512388.35028000,0
1709260200000,0.8960000,0.8973000,0.8778000,0.8801000,4783268.8,1709261099999,4243893.67204000,22621,2245520.2,1993160.31076000,0
1709261100000,0.8799000,0.8980000,0.8657000,0.8935000,5113532.2,1709261999999,4522736.99211000,26780,2637481.3,2334241.50630000,0
1709262000000,0.8933000,0.9119000,0.8916000,0.9105000,5388210.9,1709262899999,4867074.74446000,28735,3111308.9,2811295.86656000,0
1709262900000,0.9105000,0.9153000,0.8886000,0.8931000,4058389.4,1709263799999,3653766.98405000,25222,1881656.4,1695623.50979000,0
1709263800000,0.8930000,0.9044000,0.8851000,0.9001000,3374807.3,1709264699999,3020027.82575000,21547,1721375.0,1541239.57626000,0
1709264700000,0.8999000,0.9059000,0.8909000,0.8958000,2962027.4,1709265599999,2658763.71445000,18455,1490240.5,1337934.37744000,0
1709265600000,0.8957000,0.9265000,0.8810000,0.9226000,6534968.9,1709266499999,5920673.85042000,37570,3457322.1,3134474.00442000,0
1709266500000,0.9225000,0.9245000,0.9035000,0.9095000,4793802.1,1709267399999,4389734.14008000,29746,2019897.4,1851071.94086000,0
1709267400000,0.9096000,0.9257000,0.9034000,0.9057000,3941502.0,1709268299999,3591609.32691000,24710,2011909.9,1833198.59811000,0
1709268300000,0.9058000,0.9436000,0.9000000,0.9299000,6945560.4,1709269199999,6429003.67576000,39651,3812117.0,3532697.41354000,0
