open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717459200000,3.2670000,3.3017000,3.2621000,3.2964000,1734074.9,1717460099999,5691525.59544000,20029,1030905.3,3383607.77969000,0
1717460100000,3.2963000,3.3071000,3.2742000,3.2887000,1242421.5,1717460999999,4085322.23732000,19112,675219.7,2220577.03010000,0
1717461000000,3.2889000,3.3306000,3.2848000,3.3153000,1727063.1,1717461899999,5721465.49653000,19803,967065.5,3203896.23422000,0
1717461900000,3.3156000,3.3390000,3.3028000,3.3033000,1241671.5,1717462799999,4119910.88086000,16862,566454.3,1879214.52474000,0
1717462800000,3.3033000,3.3206000,3.2873000,3.3164000,1188230.5,1717463699999,3923702.67700000,18058,618663.2,2043291.58948000,0
1717463700000,3.3165000,3.3293000,3.3022000,3.3037000,870696.8,1717464599999,2884823.59802000,14487,475867.1,1576940.30965000,0
1717464600000,3.3038000,3.3236000,3.3014000,3.3156000,948396.4,1717465499999,3141271.94755000,13724,511675.2,1695160.41407000,0
1717465500000,3.3156000,3.3456000,3.3083000,3.3301000,1241631.1,1717466399999,4136603.08974000,17927,670270.8,2233197.49995000,0
1717466400000,3.3301000,3.3371000,3.3121000,3.3218000,854525.2,1717467299999,2841113.29525000,13268,380689.0,1265842.94739000,0
1717467300000,3.3218000,3.3294000,3.3068000,3.3094000,671344.2,1717468199999,2225577.12350000,8872,241578.9,800924.93725000,0
1717468200000,3.3093000,3.3227000,3.2976000,3.3122000,581783.7,1717469099999,1925260.33348000,9301,240375.2,795649.60362000,0
1717469100000,3.3123000,3.3188000,3.3050000,3.3140000,512468.8,1717469999999,1697191.22193000,8321,260053.3,861418.51325000,0
1717470000000,3.3139000,3.3227000,3.3040000,3.3163000,639297.6,1717470899999,2118886.24679000,9804,347946.6,1153313.19173000,0
1717470900000,3.3162000,3.3235000,3.3020000,3.3090000,646461.2,1717471799999,2140721.02401000,9237,308158.4,1020270.90078000,0
1717471800000,3.3089000,3.3289000,3.3050000,3.3196000,768938.2,1717472699999,2551305.47742000,9833,446935.2,1483212.18064000,0
1717472700000,3.3196000,3.3470000,3.3123000,3.3308000,1528678.9,1717473599999,5093637.39786000,14011,857579.1,2857485.42993000,0
1717473600000,3.3308000,3.3320000,3.2989000,3.3049000,1639199.7,1717474499999,5426201.79419000,17341,693117.1,2295372.91261000,0
1717474500000,3.3049000,3.3116000,3.2753000,3.2850000,1308368.1,1717475399999,4305077.31364000,19087,558109.7,1836868.31322000,0
1717475400000,3.2850000,3.3114000,3.2813000,3.3052000,888191.1,1717476299999,2927210.97511000,13162,415040.3,1367742.00962000,0
1717476300000,3.3053000,3.3162000,3.2535000,3.2809000,2554649.3,1717477199999,8386614.26715000,23509,1025105.0,3369160.89018000,0
1717477200000,3.2810000,3.2966000,3.2683000,3.2942000,1054314.5,1717478099999,3457212.77383000,14485,510883.6,1675500.42436000,0
1717478100000,3.2944000,3.2994000,3.2799000,3.2966000,739461.7,1717478999999,2433043.65475000,11537,308516.2,1015157.76548000,0
1717479000000,3.2966000,3.2977000,3.2833000,3.2851000,818784.0,1717479899999,2691497.87002000,10939,438698.1,1441741.30180000,0
1717479900000,3.2851000,3.2986000,3.2803000,3.2851000,1402879.3,1717480799999,4612191.83346000,13319,632012.4,2077941.04105000,0
1717480800000,3.2852000,3.2852000,3.2290000,3.2492000,5025812.6,1717481699999,16341282.19479000,37605,1838716.3,5975536.18332000,0
1717481700000,3.2493000,3.2728000,3.2403000,3.2717000,1602395.1,1717482599999,5213736.82545000,15543,774422.1,2520042.98752000,0
1717482600000,3.2719000,3.3130000,3.2675000,3.2918000,2465076.2,1717483499999,8122605.32567000,25387,1217200.5,4010806.01641000,0
1717483500000,3.2919000,3.3087000,3.2816000,3.2832000,883891.1,1717484399999,2910469.86528000,12947,397508.8,1308817.17474000,0
1717484400000,3.2831000,3.2913000,3.2637000,3.2913000,982793.0,1717485299999,3221109.17608000,14916,424257.9,1391406.37557000,0
1717485300000,3.2911000,3.2911000,3.2643000,3.2786000,976513.2,1717486199999,3200243.43481000,12435,519472.2,1702938.23391000,0
1717486200000,3.2786000,3.2791000,3.2501000,3.2517000,751991.9,1717487099999,2452953.75565000,11617,337145.8,1100092.91690000,0
1717487100000,3.2512000,3.2720000,3.2512000,3.2695000,955646.4,1717487999999,3119222.53358000,13368,556949.0,1817961.44824000,0
1717488000000,3.2697000,3.2810000,3.2503000,3.2753000,1931788.3,1717488899999,6315603.15509000,24081,1073171.6,3508839.82252000,0
1717488900000,3.2752000,3.2771000,3.2529000,3.2676000,631035.8,1717489799999,2060607.11348000,12497,331496.4,1082421.26643000,0
1717489800000,3.2676000,3.2676000,3.2420000,3.2493000,1708958.3,1717490699999,5557812.34125000,15762,626763.2,2038887.15029000,0
1717490700000,3.2491000,3.2535000,3.2274000,3.2418000,2083487.8,1717491599999,6750405.73577000,18944,880145.8,2852176.36950000,0
1717491600000,3.2417000,3.2524000,3.2324000,3.2396000,1274847.8,1717492499999,4132768.60586000,15400,713255.2,2312341.35744000,0
1717492500000,3.2395000,3.2420000,3.2151000,3.2233000,2287701.2,1717493399999,7377231.89928000,23903,1006006.2,3245166.43872000,0
1717493400000,3.2233000,3.2362000,3.2150000,3.2255000,1023882.2,1717494299999,3301964.27371000,12910,622402.7,2007245.19440000,0
1717494300000,3.2255000,3.2315000,3.2003000,3.2131000,1896492.2,1717495199999,6089242.83104000,19493,720622.9,2315356.42768000,0
1717495200000,3.2132000,3.2403000,3.2125000,3.2364000,1308687.3,1717496099999,4222706.76844000,14197,717735.5,2316345.34941000,0
1717496100000,3.2362000,3.2437000,3.2177000,3.2319000,695024.3,1717496999999,2244972.05659000,11074,350148.2,1131453.83256000,0
1717497000000,3.2318000,3.2424000,3.2250000,3.2424000,740969.9,1717497899999,2398102.26257000,10273,415542.7,1344658.70226000,0
1717497900000,3.2423000,3.2449000,3.2333000,3.2406000,619756.2,1717498799999,2007826.52708000,8659,268180.6,868900.97586000,0
1717498800000,3.2407000,3.2508000,3.2252000,3.2335000,697639.3,1717499699999,2259521.20701000,11236,323104.8,1046815.73629000,0
1717499700000,3.2338000,3.2423000,3.2170000,3.2205000,710108.5,1717500599999,2292510.66708000,10754,329130.6,1062482.01570000,0
1717500600000,3.2205000,3.2288000,3.2076000,3.2107000,973113.2,1717501499999,3131070.10302000,12827,471096.5,1516409.90674000,0
1717501500000,3.2107000,3.2205000,3.2063000,3.2143000,625552.5,1717502399999,2009855.21823000,10148,277479.0,891746.60871000,0
1717502400000,3.2142000,3.2288000,3.2064000,3.2229000,938401.8,1717503299999,3020510.65579000,13506,511669.9,1647300.33916000,0
1717503300000,3.2225000,3.2297000,3.2103000,3.2270000,695644.5,1717504199999,2239360.40910000,10067,399646.6,1286535.09724000,0
1717504200000,3.2270000,3.2368000,3.2221000,3.2303000,661225.4,1717505099999,2135394.96164000,10389,345563.4,1116166.56704000,0
1717505100000,3.2303000,3.2303000,3.2094000,3.2183000,774004.2,1717505999999,2490498.94694000,10642,326180.7,1049787.98911000,0
1717506000000,3.2185000,3.2313000,3.2098000,3.2212000,928027.5,1717506899999,2987963.71034000,12228,366794.1,1181399.57360000,0
1717506900000,3.2209000,3.2631000,3.2190000,3.2523000,2245452.7,1717507799999,7297134.93795000,25598,1259945.1,4094065.01077000,0
1717507800000,3.2523000,3.3004000,3.2492000,3.2929000,3974845.5,1717508699999,13029520.38841000,36722,1987835.0,6520314.26246000,0
1717508700000,3.2929000,3.3109000,3.2804000,3.2938000,3013230.2,1717509599999,9939830.77801000,32085,1534133.3,5062200.32514000,0
1717509600000,3.2938000,3.3216000,3.2861000,3.3074000,2486221.2,1717510499999,8217647.16288000,29394,1224142.2,4047413.98817000,0
1717510500000,3.3069000,3.3234000,3.3010000,3.3183000,1825837.8,1717511399999,6047276.66634000,21265,840861.5,2785379.04830000,0
1717511400000,3.3182000,3.3325000,3.2786000,3.2924000,3281789.4,1717512299999,10826516.29851000,31038,1240222.8,4093099.48653000,0
1717512300000,3.2929000,3.2988000,3.2673000,3.2861000,1354906.5,1717513199999,4443359.51723000,18319,602748.2,1976840.22994000,0
1717513200000,3.2861000,3.3151000,3.2674000,3.3092000,1163588.9,1717514099999,3829129.00342000,17938,608622.6,2003006.05030000,0
1717514100000,3.3092000,3.3277000,3.2918000,3.3004000,1915746.8,1717514999999,6343947.25520000,25131,853502.6,2828160.73792000,0
1717515000000,3.3005000,3.3243000,3.3000000,3.3177000,1459469.3,1717515899999,4837815.29285000,15289,694314.8,2301376.25569000,0
1717515900000,3.3178000,3.3495000,3.3156000,3.3366000,2464331.3,1717516799999,8218526.58773000,27530,1330457.3,4437588.55265000,0
1717516800000,3.3366000,3.3747000,3.3322000,3.3508000,2718460.4,1717517699999,9126879.99943000,33325,1275984.3,4282873.17476000,0
1717517700000,3.3507000,3.4564000,3.3455000,3.4007000,7878667.0,1717518599999,26942566.71679000,69967,4140884.5,14144722.17911000,0
1717518600000,3.4012000,3.4648000,3.3845000,3.4459000,4663684.3,1717519499999,16018219.77101000,45872,2372835.1,8152286.94886000,0
1717519500000,3.4460000,3.4617000,3.4231000,3.4460000,2564118.1,1717520399999,8819633.70338000,30598,1130206.5,3887498.51177000,0
1717520400000,3.4461000,3.4480000,3.3974000,3.4140000,2392863.2,1717521299999,8171286.39459000,33859,1129880.3,3859372.06072000,0
1717521300000,3.4141000,3.4245000,3.4016000,3.4184000,1688215.9,1717522199999,5762760.22357000,20863,799365.0,2729935.67680000,0
1717522200000,3.4184000,3.4383000,3.4117000,3.4359000,1457628.9,1717523099999,4991227.76502000,19653,837449.3,2868031.87025000,0
1717523100000,3.4361000,3.4900000,3.4350000,3.4701000,3266705.0,1717523999999,11323261.39706000,36893,1861172.9,6451817.22994000,0
1717524000000,3.4701000,3.5086000,3.4701000,3.4881000,3734835.5,1717524899999,13043851.01564000,33889,2027895.0,7082681.35941000,0
1717524900000,3.4882000,3.5054000,3.4718000,3.4738000,2095674.4,1717525799999,7318134.25292000,25581,1002531.3,3502686.29129000,0
1717525800000,3.4739000,3.4844000,3.4441000,3.4499000,2250850.8,1717526699999,7790811.38429000,25329,858987.1,2975538.90447000,0
1717526700000,3.4498000,3.4664000,3.4488000,3.4525000,1334991.7,1717527599999,4616040.29263000,14081,636999.3,2202679.14563000,0
1717527600000,3.4520000,3.4542000,3.4175000,3.4200000,2059250.5,1717528499999,7067839.79998000,20923,764597.8,2623908.13360000,0
1717528500000,3.4201000,3.4290000,3.3926000,3.3964000,1682865.2,1717529399999,5738446.26534000,20202,680143.0,2320557.02052000,0
1717529400000,3.3965000,3.4031000,3.3570000,3.3810000,3227644.2,1717530299999,10908412.42445000,30476,1423268.6,4810455.91688000,0
1717530300000,3.3814000,3.4054000,3.3752000,3.4035000,1546755.8,1717531199999,5244877.77457000,16950,853629.8,2895843.40588000,0
1717531200000,3.4037000,3.4087000,3.3802000,3.3828000,1322866.4,1717532099999,4481117.30714000,14280,597096.0,2023070.18542000,0
