open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1714521600000,2.5018000,2.5153000,2.4577000,2.4634000,5389244.5,1714523399999,13388751.21521000,45210,2223628.6,5526225.71518000,0
1714523400000,2.4633000,2.4781000,2.4500000,2.4603000,4635960.3,1714525199999,11411608.21147000,41327,2307330.0,5680143.21257000,0
1714525200000,2.4606000,2.5000000,2.4332000,2.4972000,5658698.9,1714526999999,13958571.23337000,50995,2981967.8,7364342.36297000,0
1714527000000,2.4973000,2.5398000,2.4937000,2.5008000,6118887.7,1714528799999,15387721.66908000,47783,3168284.1,7972039.77254000,0
1714528800000,2.5007000,2.5061000,2.4306000,2.4639000,6551261.0,1714530599999,16111499.86878000,52032,2921394.2,7185316.09986000,0
1714530600000,2.4640000,2.4692000,2.4438000,2.4502000,2414013.6,1714532399999,5928549.53033000,26922,1129080.6,2773169.19947000,0
1714532400000,2.4504000,2.4747000,2.4423000,2.4583000,2506049.2,1714534199999,6162387.83704000,27028,1410652.9,3469306.45919000,0
1714534200000,2.4584000,2.4894000,2.4555000,2.4681000,2691310.6,1714535999999,6649768.95246000,26087,1408651.7,3481613.72973000,0
1714536000000,2.4681000,2.4850000,2.4495000,2.4512000,2290107.0,1714537799999,5649458.41547000,24759,1133936.3,2798050.73561000,0
1714537800000,2.4512000,2.4740000,2.4505000,2.4628000,2289809.8,1714539599999,5640357.98274000,23316,1277067.1,3145898.07288000,0
1714539600000,2.4628000,2.4874000,2.4217000,2.4295000,3099247.2,1714541399999,7593913.07982000,31900,1426600.9,3497662.65509000,0
1714541400000,2.4292000,2.4570000,2.4272000,2.4392000,2782887.7,1714543199999,6785760.11796000,29008,1358203.3,3311717.49937000,0
1714543200000,2.4391000,2.4480000,2.3858000,2.3964000,5053320.1,1714544999999,12198746.16480000,43186,2001074.2,4835160.54428000,0
1714545000000,2.3964000,2.4079000,2.3742000,2.3787000,4355597.6,1714546799999,10419517.53556000,42916,2071813.4,4957595.67742000,0
1714546800000,2.3787000,2.3907000,2.3000000,2.3452000,22572835.9,1714548599999,52978972.74223000,153243,10768062.9,25284536.72722000,0
1714548600000,2.3447000,2.3577000,2.3000000,2.3073000,12884280.7,1714550399999,29950991.28035000,111115,6299231.1,14650959.88570000,0
1714550400000,2.3073000,2.3372000,2.2635000,2.3109000,15657767.1,1714552199999,35978350.79474000,126189,7904556.8,18176712.03961000,0
1714552200000,2.3108000,2.3333000,2.3018000,2.3287000,8405471.8,1714553999999,19498517.21717000,68183,4335278.8,10057541.73739000,0
1714554000000,2.3286000,2.3671000,2.3165000,2.3495000,6757865.8,1714555799999,15846367.77277000,58386,3463501.9,8122470.67814000,0
1714555800000,2.3495000,2.3510000,2.3136000,2.3158000,4015201.5,1714557599999,9360553.72598000,39519,1884244.3,4395260.10728000,0
1714557600000,2.3158000,2.3531000,2.3043000,2.3248000,4570424.2,1714559399999,10622071.36782000,42562,2437126.2,5668065.64445000,0
1714559400000,2.3244000,2.3514000,2.3167000,2.3499000,2710433.0,1714561199999,6330177.67824000,30324,1552414.4,3626564.15011000,0
1714561200000,2.3499000,2.3606000,2.3312000,2.3512000,3426428.8,1714562999999,8036511.08484000,34083,1797513.9,4216624.08643000,0
1714563000000,2.3512000,2.3978000,2.3438000,2.3969000,4450884.0,1714564799999,10549685.86710000,36030,2655916.7,6297664.60784000,0
1714564800000,2.3968000,2.4572000,2.3820000,2.4245000,9095769.4,1714566599999,22011174.49915000,73298,4787405.6,11587640.70352000,0
