open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,4.5817000,4.6315000,4.5220000,4.5370000,5433398.3,1711931399999,24918901.84448000,85407,2576207.0,11823416.26545000,0
1711931400000,4.5367000,4.5760000,4.5000000,4.5704000,4861629.8,1711933199999,22018959.13702000,80422,2395260.6,10856053.84220000,0
1711933200000,4.5703000,4.6260000,4.5437000,4.5927000,4033826.1,1711934999999,18501665.96954000,73547,2182739.9,10016148.28586000,0
1711935000000,4.5930000,4.6500000,4.5792000,4.5829000,3449119.4,1711936799999,15920290.68956000,65008,1729358.5,7986685.97163000,0
1711936800000,4.5826000,4.6056000,4.4850000,4.4969000,4974197.3,1711938599999,22607190.74932000,79462,2399552.1,10915329.91116000,0
1711938600000,4.4969000,4.5161000,4.4500000,4.4850000,4822376.6,1711940399999,21595255.00370000,74169,2251867.7,10089820.50760000,0
1711940400000,4.4856000,4.5200000,4.4738000,4.4982000,2449361.6,1711942199999,11026898.79863000,49925,1299924.6,5854198.40385000,0
1711942200000,4.4987000,4.5200000,4.4534000,4.4535000,2877646.6,1711943999999,12917894.10049000,52307,1268439.5,5697560.58244000,0
1711944000000,4.4537000,4.4880000,4.4446000,4.4659000,3251888.2,1711945799999,14520583.36557000,57935,1707831.4,7628142.91494000,0
1711945800000,4.4664000,4.5133000,4.4478000,4.4910000,2557331.6,1711947599999,11483663.02460000,48430,1312191.3,5893949.25683000,0
1711947600000,4.4913000,4.4934000,4.3966000,4.3990000,4593924.1,1711949399999,20399410.24731000,66909,1890260.6,8403243.21127000,0
1711949400000,4.3991000,4.4618000,4.2279000,4.4362000,16722001.1,1711951199999,72999373.02524000,208316,8272280.8,36156912.06558000,0
1711951200000,4.4365000,4.4687000,4.3580000,4.4062000,9402519.4,1711952999999,41487347.46551000,146292,4705596.4,20772659.96641000,0
1711953000000,4.4062000,4.4313000,4.3327000,4.3599000,5614711.2,1711954799999,24599563.91067000,88598,2815232.3,12339996.95277000,0
1711954800000,4.3599000,4.4294000,4.3578000,4.4005000,3626303.7,1711956599999,15962238.56435000,63985,1864282.9,8206987.81939000,0
1711956600000,4.4003000,4.4487000,4.3812000,4.3940000,3559361.6,1711958399999,15677950.19353000,51645,1768908.6,7794412.39978000,0
1711958400000,4.3940000,4.4128000,4.3398000,4.4043000,4654955.8,1711960199999,20377809.55841000,70197,2259819.6,9896213.52738000,0
1711960200000,4.4045000,4.4996000,4.3817000,4.4785000,6076021.6,1711961999999,27084900.72512000,94380,3238983.8,14446334.56527000,0
1711962000000,4.4784000,4.4847000,4.4476000,4.4609000,2794951.1,1711963799999,12491807.13048000,47657,1433628.0,6408682.53724000,0
1711963800000,4.4609000,4.4746000,4.4089000,4.4139000,2575105.5,1711965599999,11437690.64474000,53796,1116329.4,4959768.75166000,0
1711965600000,4.4137000,4.4338000,4.3603000,4.3712000,3707912.2,1711967399999,16310790.52003000,59900,1714489.5,7545977.80686000,0
1711967400000,4.3711000,4.4013000,4.3497000,4.3725000,3039619.2,1711969199999,13303405.31100000,47493,1705672.7,7466671.55162000,0
1711969200000,4.3734000,4.4075000,4.3601000,4.3646000,3187432.0,1711970999999,13969399.06554000,49950,1762003.1,7723915.61967000,0
1711971000000,4.3645000,4.3656000,4.2802000,4.3378000,5148142.9,1711972799999,22230560.50875000,72505,2246977.8,9703399.56808000,0
1711972800000,4.3378000,4.3733000,4.3143000,4.3258000,3568563.0,1711974599999,15522113.97815000,58085,1756129.8,7641162.12720000,0
1711974600000,4.3259000,4.4828000,4.3163000,4.4781000,5743089.0,1711976399999,25374494.24086000,87485,2997361.3,13243060.69298000,0
1711976400000,4.4781000,4.4781000,4.3724000,4.4372000,5908319.6,1711978199999,26133085.17460000,89992,2981407.6,13185529.85143000,0
1711978200000,4.4372000,4.4394000,4.3187000,4.3452000,4330778.1,1711979999999,18899422.06372000,78198,2120973.9,9255416.38745000,0
1711980000000,4.3453000,4.3476000,4.0689000,4.1102000,17815057.7,1711981799999,74678220.13192000,198915,7486299.3,31412177.78478000,0
1711981800000,4.1102000,4.1440000,4.0299000,4.0663000,17567508.0,1711983599999,71723671.84683000,188741,8298818.6,33911324.77429000,0
1711983600000,4.0662000,4.1300000,3.9639000,4.0910000,18798406.4,1711985399999,76192225.47537000,204801,9486057.9,38494269.24317000,0
1711985400000,4.0910000,4.0942000,3.9823000,4.0121000,9355723.2,1711987199999,37777986.52836000,104442,4619594.3,18672870.94528000,0
1711987200000,4.0112000,4.1800000,3.9959000,4.1582000,11234750.5,1711988999999,45997757.06105000,132612,6642466.5,27211655.14543000,0
1711989000000,4.1581000,4.1875000,4.1121000,4.1404000,6266050.7,1711990799999,26000465.72877000,90812,3126319.9,12975910.00878000,0
1711990800000,4.1402000,4.1547000,4.0849000,4.1138000,4360808.2,1711992599999,17957590.97911000,63746,1976387.5,8144064.74274000,0
1711992600000,4.1138000,4.1600000,4.0756000,4.1417000,4846805.1,1711994399999,19953002.67495000,63642,2483135.5,10229474.13824000,0
1711994400000,4.1411000,4.1426000,4.0625000,4.1209000,4376967.4,1711996199999,17955359.35012000,64022,1957209.2,8032206.05120000,0
1711996200000,4.1208000,4.3652000,4.1103000,4.2912000,13428691.7,1711997999999,57023139.49047000,160847,7261672.5,30817754.27926000,0
1711998000000,4.2916000,4.3591000,4.2739000,4.3154000,5855104.5,1711999799999,25259703.10819000,89581,3038201.4,13108005.30661000,0
1711999800000,4.3155000,4.3411000,4.2381000,4.3317000,4869257.6,1712001599999,20866199.42195000,75642,2288253.2,9810803.43881000,0
1712001600000,4.3318000,4.3651000,4.2552000,4.2628000,4849352.4,1712003399999,20849311.83749000,75746,2421425.7,10412679.70702000,0
1712003400000,4.2628000,4.2958000,4.2444000,4.2795000,2683851.5,1712005199999,11467670.05277000,49048,1334274.5,5703330.98125000,0
